flare_id,flare_class,flare_time,flare_intensity,duration_min,active_region,Kp_max_48h,Dst_min_48h,storm_level,severity,correlation_status,event_name,geomagnetic_response
202312141329,M2.3,2023-12-14 13:48:00,2.3e-05,38.0,,4.0,-33.0,No Storm,Low,No Significant Response,M2.3 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -33.0 nT)"
202312150703,M6.3,2023-12-15 07:15:00,6.3e-05,20.0,,4.667,-40.0,No Storm,Low,No Significant Response,M6.3 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -40.0 nT)"
202312150723,M6.9,2023-12-15 07:34:00,6.900000000000001e-05,19.0,,4.667,-40.0,No Storm,Low,No Significant Response,M6.9 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -40.0 nT)"
202312172008,M1.1,2023-12-17 20:17:00,1.1e-05,11.0,,5.333,-46.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.1 Solar Flare,"G1 (Minor Storm) (Kp max: 5.3, Dst min: -46.0 nT)"
202312210519,M4.2,2023-12-21 05:38:00,4.2e-05,29.0,3519.0,2.0,-22.0,No Storm,Low,No Significant Response,M4.2 Solar Flare (AR 3519),"No Storm (Kp max: 2.0, Dst min: -22.0 nT)"
202312212342,M3.3,2023-12-22 00:04:00,3.3e-05,36.0,,2.667,-17.0,No Storm,Low,No Significant Response,M3.3 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -17.0 nT)"
202312241109,M2.9,2023-12-24 11:18:00,2.9e-05,14.0,3529.0,3.0,-6.0,No Storm,Low,No Significant Response,M2.9 Solar Flare (AR 3529),"No Storm (Kp max: 3.0, Dst min: -6.0 nT)"
202312241637,M2.6,2023-12-24 16:49:00,2.6e-05,18.0,3529.0,1.667,-6.0,No Storm,Low,No Significant Response,M2.6 Solar Flare (AR 3529),"No Storm (Kp max: 1.7, Dst min: -6.0 nT)"
202312241921,M1.1,2023-12-24 19:51:00,1.1e-05,54.0,,1.667,-5.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 1.7, Dst min: -5.0 nT)"
202312312136,X4.9,2023-12-31 21:55:00,0.00049,31.0,3536.0,4.0,-17.0,No Storm,Low,No Significant Response,X4.9 Solar Flare (AR 3536),"No Storm (Kp max: 4.0, Dst min: -17.0 nT)"
202401010833,M2.3,2024-01-01 08:54:00,2.3e-05,30.0,3536.0,4.0,-17.0,No Storm,Low,No Significant Response,M2.3 Solar Flare (AR 3536),"No Storm (Kp max: 4.0, Dst min: -17.0 nT)"
202401011154,M4.7,2024-01-01 12:25:00,4.7e-05,40.0,,4.0,-17.0,No Storm,Low,No Significant Response,M4.7 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -17.0 nT)"
202401021802,M1.1,2024-01-02 18:30:00,1.1e-05,53.0,,3.333,-18.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -18.0 nT)"
202401040108,M1.1,2024-01-04 01:16:00,1.1e-05,20.0,,2.667,-20.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -20.0 nT)"
202401040122,M3.8,2024-01-04 01:55:00,3.8e-05,49.0,3536.0,2.667,-20.0,No Storm,Low,No Significant Response,M3.8 Solar Flare (AR 3536),"No Storm (Kp max: 2.7, Dst min: -20.0 nT)"
202401101239,M1.4,2024-01-10 12:55:00,1.4e-05,25.0,,2.333,-14.0,No Storm,Low,No Significant Response,M1.4 Solar Flare,"No Storm (Kp max: 2.3, Dst min: -14.0 nT)"
202401102318,M1.9,2024-01-10 23:28:00,1.9e-05,16.0,3538.0,2.0,-14.0,No Storm,Low,No Significant Response,M1.9 Solar Flare (AR 3538),"No Storm (Kp max: 2.0, Dst min: -14.0 nT)"
202401111244,M1.3,2024-01-11 12:51:00,1.3e-05,10.0,,2.0,-8.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 2.0, Dst min: -8.0 nT)"
202401111749,M1.5,2024-01-11 17:52:00,1.5000000000000002e-05,9.0,,1.667,-8.0,No Storm,Low,No Significant Response,M1.5 Solar Flare,"No Storm (Kp max: 1.7, Dst min: -8.0 nT)"
202401111908,M1.2,2024-01-11 19:23:00,1.2e-05,39.0,,1.667,-8.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 1.7, Dst min: -8.0 nT)"
202401120255,M1.0,2024-01-12 02:58:00,1e-05,5.0,,1.333,-8.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 1.3, Dst min: -8.0 nT)"
202401220609,M1.5,2024-01-22 06:22:00,1.5000000000000002e-05,20.0,3559.0,3.333,-15.0,No Storm,Low,No Significant Response,M1.5 Solar Flare (AR 3559),"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401221943,M2.0,2024-01-22 19:47:00,2e-05,9.0,3561.0,3.333,-15.0,No Storm,Low,No Significant Response,M2.0 Solar Flare (AR 3561),"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401222114,M3.4,2024-01-22 21:21:00,3.4e-05,17.0,,3.333,-15.0,No Storm,Low,No Significant Response,M3.4 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401222136,M1.6,2024-01-22 21:43:00,1.6000000000000003e-05,21.0,,3.333,-15.0,No Storm,Low,No Significant Response,M1.6 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401222219,M2.1,2024-01-22 22:22:00,2.1e-05,5.0,,3.333,-15.0,No Storm,Low,No Significant Response,M2.1 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401230309,M5.1,2024-01-23 03:31:00,5.1e-05,28.0,,3.333,-15.0,No Storm,Low,No Significant Response,M5.1 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401230752,M2.4,2024-01-23 08:11:00,2.4e-05,20.0,,3.333,-15.0,No Storm,Low,No Significant Response,M2.4 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401230818,M2.3,2024-01-23 08:22:00,2.3e-05,6.0,3561.0,3.333,-15.0,No Storm,Low,No Significant Response,M2.3 Solar Flare (AR 3561),"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401231240,M1.0,2024-01-23 12:58:00,1e-05,20.0,,3.333,-15.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401231303,M1.0,2024-01-23 13:08:00,1e-05,9.0,,3.333,-15.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401231445,M1.3,2024-01-23 14:59:00,1.3e-05,19.0,,3.333,-15.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401231636,M4.3,2024-01-23 16:40:00,4.3e-05,10.0,,3.333,-15.0,No Storm,Low,No Significant Response,M4.3 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401231819,M1.0,2024-01-23 18:28:00,1e-05,20.0,,3.333,-15.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401231835,M1.1,2024-01-23 18:44:00,1.1e-05,13.0,,3.333,-15.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401231946,M1.0,2024-01-23 19:52:00,1e-05,20.0,,3.333,-15.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401231957,M1.0,2024-01-23 20:01:00,1e-05,7.0,,3.333,-15.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401240021,M1.0,2024-01-24 00:38:00,1e-05,20.0,,3.333,-15.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401240131,M2.6,2024-01-24 01:40:00,2.6e-05,21.0,3561.0,3.333,-15.0,No Storm,Low,No Significant Response,M2.6 Solar Flare (AR 3561),"No Storm (Kp max: 3.3, Dst min: -15.0 nT)"
202401240518,M1.4,2024-01-24 05:43:00,1.4e-05,41.0,,3.0,-15.0,No Storm,Low,No Significant Response,M1.4 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -15.0 nT)"
202401242044,M1.3,2024-01-24 20:58:00,1.3e-05,26.0,,2.333,-8.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 2.3, Dst min: -8.0 nT)"
202401290129,M1.2,2024-01-29 01:40:00,1.2e-05,22.0,3559.0,2.667,-14.0,No Storm,Low,No Significant Response,M1.2 Solar Flare (AR 3559),"No Storm (Kp max: 2.7, Dst min: -14.0 nT)"
202401290354,M6.8,2024-01-29 04:38:00,6.8e-05,80.0,3559.0,2.333,-14.0,No Storm,Low,No Significant Response,M6.8 Solar Flare (AR 3559),"No Storm (Kp max: 2.3, Dst min: -14.0 nT)"
202402020252,M1.1,2024-02-02 03:01:00,1.1e-05,12.0,,1.333,-5.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 1.3, Dst min: -5.0 nT)"
202402041140,M1.4,2024-02-04 11:53:00,1.4e-05,27.0,3576.0,3.0,-3.0,No Storm,Low,No Significant Response,M1.4 Solar Flare (AR 3576),"No Storm (Kp max: 3.0, Dst min: -3.0 nT)"
202402041705,M1.3,2024-02-04 17:12:00,1.3e-05,13.0,,3.0,-3.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -3.0 nT)"
202402041816,M1.1,2024-02-04 18:29:00,1.1e-05,26.0,,3.0,-3.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -3.0 nT)"
202402042052,M1.2,2024-02-04 20:57:00,1.2e-05,8.0,,3.0,-9.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -9.0 nT)"
202402042220,M2.1,2024-02-04 22:28:00,2.1e-05,20.0,,3.0,-9.0,No Storm,Low,No Significant Response,M2.1 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -9.0 nT)"
202402042234,M2.7,2024-02-04 22:37:00,2.7e-05,7.0,,3.0,-9.0,No Storm,Low,No Significant Response,M2.7 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -9.0 nT)"
202402050413,M2.1,2024-02-05 04:28:00,2.1e-05,30.0,3576.0,3.0,-9.0,No Storm,Low,No Significant Response,M2.1 Solar Flare (AR 3576),"No Storm (Kp max: 3.0, Dst min: -9.0 nT)"
202402050610,M1.4,2024-02-05 06:22:00,1.4e-05,15.0,3576.0,3.0,-9.0,No Storm,Low,No Significant Response,M1.4 Solar Flare (AR 3576),"No Storm (Kp max: 3.0, Dst min: -9.0 nT)"
202402060215,M2.2,2024-02-06 02:28:00,2.2000000000000003e-05,20.0,,3.0,-9.0,No Storm,Low,No Significant Response,M2.2 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -9.0 nT)"
202402060237,M4.2,2024-02-06 03:12:00,4.2e-05,59.0,,2.0,-9.0,No Storm,Low,No Significant Response,M4.2 Solar Flare,"No Storm (Kp max: 2.0, Dst min: -9.0 nT)"
202402061838,M1.3,2024-02-06 18:49:00,1.3e-05,28.0,,2.0,-9.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 2.0, Dst min: -9.0 nT)"
202402070304,M5.1,2024-02-07 03:31:00,5.1e-05,66.0,3575.0,1.667,-7.0,No Storm,Low,No Significant Response,M5.1 Solar Flare (AR 3575),"No Storm (Kp max: 1.7, Dst min: -7.0 nT)"
202402071741,M1.3,2024-02-07 18:05:00,1.3e-05,53.0,,2.0,-7.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 2.0, Dst min: -7.0 nT)"
202402081241,M3.4,2024-02-08 13:12:00,3.4e-05,55.0,,3.0,-7.0,No Storm,Low,No Significant Response,M3.4 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -7.0 nT)"
202402081411,M1.2,2024-02-08 14:18:00,1.2e-05,13.0,,3.0,-7.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -7.0 nT)"
202402081517,M1.3,2024-02-08 15:22:00,1.3e-05,10.0,,3.0,-7.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -7.0 nT)"
202402081856,M1.4,2024-02-08 19:02:00,1.4e-05,8.0,3576.0,3.0,-6.0,No Storm,Low,No Significant Response,M1.4 Solar Flare (AR 3576),"No Storm (Kp max: 3.0, Dst min: -6.0 nT)"
202402082317,M3.9,2024-02-08 23:55:00,3.9e-05,20.0,,3.0,-4.0,No Storm,Low,No Significant Response,M3.9 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -4.0 nT)"
202402090036,M3.1,2024-02-09 00:41:00,3.1e-05,7.0,3576.0,4.333,-4.0,No Storm,Low,No Significant Response,M3.1 Solar Flare (AR 3576),"No Storm (Kp max: 4.3, Dst min: -4.0 nT)"
202402091253,X3.3,2024-02-09 13:14:00,0.00033,38.0,,4.333,-11.117647058823527,No Storm,Low,No Significant Response,X3.3 Solar Flare,"No Storm (Kp max: 4.3, Dst min: -11.1 nT)"
202402091754,M1.2,2024-02-09 18:00:00,1.2e-05,12.0,,4.333,-12.882352941176473,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 4.3, Dst min: -12.9 nT)"
202402100042,M1.5,2024-02-10 00:51:00,1.5000000000000002e-05,17.0,3576.0,4.333,-15.0,No Storm,Low,No Significant Response,M1.5 Solar Flare (AR 3576),"No Storm (Kp max: 4.3, Dst min: -15.0 nT)"
202402100304,M3.4,2024-02-10 03:54:00,3.4e-05,84.0,,4.333,-15.0,No Storm,Low,No Significant Response,M3.4 Solar Flare,"No Storm (Kp max: 4.3, Dst min: -15.0 nT)"
202402102256,M9.0,2024-02-10 23:07:00,9e-05,17.0,3576.0,4.333,-15.0,No Storm,Low,No Significant Response,M9.0 Solar Flare (AR 3576),"No Storm (Kp max: 4.3, Dst min: -15.0 nT)"
202402112235,M1.0,2024-02-11 22:45:00,1e-05,14.0,,3.667,-15.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -15.0 nT)"
202402120323,M6.5,2024-02-12 03:48:00,6.500000000000001e-05,29.0,3576.0,3.667,-20.0,No Storm,Low,No Significant Response,M6.5 Solar Flare (AR 3576),"No Storm (Kp max: 3.7, Dst min: -20.0 nT)"
202402121250,M1.1,2024-02-12 13:08:00,1.1e-05,30.0,,3.667,-20.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -20.0 nT)"
202402121531,M1.4,2024-02-12 15:48:00,1.4e-05,31.0,3576.0,3.667,-20.0,No Storm,Low,No Significant Response,M1.4 Solar Flare (AR 3576),"No Storm (Kp max: 3.7, Dst min: -20.0 nT)"
202402122035,M2.6,2024-02-12 21:17:00,2.6e-05,75.0,,3.667,-20.0,No Storm,Low,No Significant Response,M2.6 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -20.0 nT)"
202402140302,M1.0,2024-02-14 03:10:00,1e-05,20.0,,2.333,-20.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 2.3, Dst min: -20.0 nT)"
202402140726,M1.0,2024-02-14 07:35:00,1e-05,15.0,3576.0,1.333,-16.0,No Storm,Low,No Significant Response,M1.0 Solar Flare (AR 3576),"No Storm (Kp max: 1.3, Dst min: -16.0 nT)"
202402151650,M1.8,2024-02-15 17:07:00,1.8e-05,30.0,,2.0,-13.0,No Storm,Low,No Significant Response,M1.8 Solar Flare,"No Storm (Kp max: 2.0, Dst min: -13.0 nT)"
202402160239,M1.5,2024-02-16 02:51:00,1.5000000000000002e-05,17.0,,3.333,-26.0,No Storm,Low,No Significant Response,M1.5 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -26.0 nT)"
202402160642,X2.5,2024-02-16 06:53:00,0.00025,15.0,3576.0,3.333,-26.0,No Storm,Low,No Significant Response,X2.5 Solar Flare (AR 3576),"No Storm (Kp max: 3.3, Dst min: -26.0 nT)"
202402162157,M3.0,2024-02-16 22:09:00,3.0000000000000004e-05,18.0,,3.333,-26.0,No Storm,Low,No Significant Response,M3.0 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -26.0 nT)"
202402212252,X1.8,2024-02-21 23:07:00,0.00018,21.0,,1.667,-9.0,No Storm,Low,No Significant Response,X1.8 Solar Flare,"No Storm (Kp max: 1.7, Dst min: -9.0 nT)"
202402212358,M1.5,2024-02-22 00:14:00,1.5000000000000002e-05,32.0,,1.667,-9.0,No Storm,Low,No Significant Response,M1.5 Solar Flare,"No Storm (Kp max: 1.7, Dst min: -9.0 nT)"
202402220617,X1.6,2024-02-22 06:32:00,0.00016,22.0,3590.0,1.667,-9.0,No Storm,Low,No Significant Response,X1.6 Solar Flare (AR 3590),"No Storm (Kp max: 1.7, Dst min: -9.0 nT)"
202402222029,M4.8,2024-02-22 20:46:00,4.8e-05,33.0,3590.0,2.333,-9.0,No Storm,Low,No Significant Response,M4.8 Solar Flare (AR 3590),"No Storm (Kp max: 2.3, Dst min: -9.0 nT)"
202402222208,X6.3,2024-02-22 22:34:00,0.00063,34.0,,2.333,-9.0,No Storm,Low,No Significant Response,X6.3 Solar Flare,"No Storm (Kp max: 2.3, Dst min: -9.0 nT)"
202402231312,M1.0,2024-02-23 13:28:00,1e-05,41.0,,3.0,-14.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -14.0 nT)"
202402231541,M1.4,2024-02-23 15:53:00,1.4e-05,24.0,3590.0,3.0,-14.0,No Storm,Low,No Significant Response,M1.4 Solar Flare (AR 3590),"No Storm (Kp max: 3.0, Dst min: -14.0 nT)"
202402231726,M2.6,2024-02-23 17:47:00,2.6e-05,40.0,3590.0,3.0,-14.0,No Storm,Low,No Significant Response,M2.6 Solar Flare (AR 3590),"No Storm (Kp max: 3.0, Dst min: -14.0 nT)"
202402240621,M4.5,2024-02-24 06:34:00,4.5e-05,22.0,,3.0,-17.0,No Storm,Low,No Significant Response,M4.5 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -17.0 nT)"
202402241032,M2.2,2024-02-24 10:57:00,2.2000000000000003e-05,20.0,,3.0,-17.0,No Storm,Low,No Significant Response,M2.2 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -17.0 nT)"
202402241154,M1.0,2024-02-24 11:59:00,1e-05,9.0,,3.0,-17.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -17.0 nT)"
202402251647,M2.0,2024-02-25 17:22:00,2e-05,59.0,3590.0,4.333,-25.0,No Storm,Low,No Significant Response,M2.0 Solar Flare (AR 3590),"No Storm (Kp max: 4.3, Dst min: -25.0 nT)"
202403082118,M1.3,2024-03-08 21:26:00,1.3e-05,12.0,3599.0,4.0,-25.0,No Storm,Low,No Significant Response,M1.3 Solar Flare (AR 3599),"No Storm (Kp max: 4.0, Dst min: -25.0 nT)"
202403101200,M7.4,2024-03-10 12:13:00,7.400000000000001e-05,19.0,,2.333,-14.0,No Storm,Low,No Significant Response,M7.4 Solar Flare,"No Storm (Kp max: 2.3, Dst min: -14.0 nT)"
202403140552,M1.0,2024-03-14 06:04:00,1e-05,18.0,3599.0,3.333,-16.0,No Storm,Low,No Significant Response,M1.0 Solar Flare (AR 3599),"No Storm (Kp max: 3.3, Dst min: -16.0 nT)"
202403161622,M3.5,2024-03-16 16:35:00,3.5000000000000004e-05,21.0,,0.667,-1.0,No Storm,Low,No Significant Response,M3.5 Solar Flare,"No Storm (Kp max: 0.7, Dst min: -1.0 nT)"
202403162127,M1.1,2024-03-16 21:55:00,1.1e-05,43.0,,2.667,0.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 2.7, Dst min: 0.0 nT)"
202403180320,M2.7,2024-03-18 03:32:00,2.7e-05,24.0,,2.667,-25.0,No Storm,Low,No Significant Response,M2.7 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -25.0 nT)"
202403180406,M1.0,2024-03-18 04:14:00,1e-05,17.0,,2.667,-25.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -25.0 nT)"
202403181902,M6.7,2024-03-18 19:19:00,6.7e-05,25.0,,2.667,-25.0,No Storm,Low,No Significant Response,M6.7 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -25.0 nT)"
202403190224,M1.4,2024-03-19 02:29:00,1.4e-05,13.0,,3.0,-25.0,No Storm,Low,No Significant Response,M1.4 Solar Flare,"No Storm (Kp max: 3.0, Dst min: -25.0 nT)"
202403192317,M2.1,2024-03-19 23:27:00,2.1e-05,14.0,3615.0,4.667,-45.15384615384615,No Storm,Low,No Significant Response,M2.1 Solar Flare (AR 3615),"No Storm (Kp max: 4.7, Dst min: -45.2 nT)"
202403200723,M7.4,2024-03-20 07:36:00,7.400000000000001e-05,23.0,3615.0,4.667,-51.0,No Storm,Moderate,Moderate Correlation,M7.4 Solar Flare (AR 3615),"No Storm (Kp max: 4.7, Dst min: -51.0 nT)"
202403202246,M1.9,2024-03-20 22:55:00,1.9e-05,13.0,,4.667,-51.0,No Storm,Moderate,Moderate Correlation,M1.9 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -51.0 nT)"
202403230058,X1.1,2024-03-23 01:33:00,0.00011,83.0,3614.0,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,X1.1 Solar Flare (AR 3614),"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403230647,M1.1,2024-03-23 06:55:00,1.1e-05,10.0,3615.0,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M1.1 Solar Flare (AR 3615),"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403230701,M2.4,2024-03-23 07:09:00,2.4e-05,20.0,,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M2.4 Solar Flare,"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403230726,M3.1,2024-03-23 07:38:00,3.1e-05,20.0,,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M3.1 Solar Flare,"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403231122,M1.0,2024-03-23 11:29:00,1e-05,13.0,3615.0,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M1.0 Solar Flare (AR 3615),"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403231236,M1.3,2024-03-23 12:47:00,1.3e-05,19.0,3615.0,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M1.3 Solar Flare (AR 3615),"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403231304,M1.1,2024-03-23 13:11:00,1.1e-05,15.0,,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M1.1 Solar Flare,"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403231331,M1.9,2024-03-23 13:37:00,1.9e-05,12.0,,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M1.9 Solar Flare,"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403231351,M5.2,2024-03-23 13:52:00,5.2e-05,23.0,,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M5.2 Solar Flare,"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403231449,M1.5,2024-03-23 14:53:00,1.5000000000000002e-05,8.0,,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M1.5 Solar Flare,"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403231501,M3.8,2024-03-23 15:13:00,3.8e-05,20.0,,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M3.8 Solar Flare,"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403231517,M3.7,2024-03-23 15:22:00,3.7000000000000005e-05,9.0,,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M3.7 Solar Flare,"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403231622,M2.8,2024-03-23 16:51:00,2.8e-05,44.0,,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M2.8 Solar Flare,"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403232330,M2.4,2024-03-23 23:49:00,2.4e-05,32.0,3615.0,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M2.4 Solar Flare (AR 3615),"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403240112,M1.4,2024-03-24 01:25:00,1.4e-05,17.0,,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M1.4 Solar Flare,"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403240143,M2.1,2024-03-24 01:54:00,2.1e-05,20.0,3615.0,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M2.1 Solar Flare (AR 3615),"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403240157,M2.3,2024-03-24 02:05:00,2.3e-05,20.0,,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M2.3 Solar Flare,"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403240559,M2.2,2024-03-24 06:06:00,2.2000000000000003e-05,9.0,3615.0,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M2.2 Solar Flare (AR 3615),"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403240736,M1.3,2024-03-24 07:51:00,1.3e-05,29.0,3615.0,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M1.3 Solar Flare (AR 3615),"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403241210,M1.1,2024-03-24 12:18:00,1.1e-05,11.0,3615.0,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M1.1 Solar Flare (AR 3615),"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403241227,M1.0,2024-03-24 12:34:00,1e-05,11.0,3615.0,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M1.0 Solar Flare (AR 3615),"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403241300,M1.2,2024-03-24 13:13:00,1.2e-05,27.0,,8.333,-88.0,G4 (Severe Storm),Severe,Strong Correlation,M1.2 Solar Flare,"G4 (Severe Storm) (Kp max: 8.3, Dst min: -88.0 nT)"
202403250637,M4.4,2024-03-25 06:44:00,4.4000000000000006e-05,9.0,3615.0,4.333,-65.0,No Storm,Moderate,Moderate Correlation,M4.4 Solar Flare (AR 3615),"No Storm (Kp max: 4.3, Dst min: -65.0 nT)"
